"","Country","Renewable.electricity.output","Access.to.electricity","Renewable.energy.consumption","Terrestrial.and.marine.protected.areas","Agricultural.land","Individuals.using.the.Internet","CO2.emissions","GDP.growth","Political.Stability.and.Absence.of.Terrorism","Rule.of.Law","Government.Effectiveness","PM2.5.air.pollution","Proportion.of.seats.held.by.women.in.parliaments","Access.to.clean.fuels.and.technologies.for.cooking","Labor.force.participation.rate","Unemployment","School.enrollment","Cause.of.death.communicable.diseases.and.maternal.prenatal.and.nutrition.conditions","natural.resources.depletion","Prevalence.of.undernourishment","Life.expectancy.at.birth"
"85","Morocco",13.781553085496,97.6824465942383,11.6954344754871,18.4966271357377,68.5447008738517,57.982689686,1.75158724709422,3.39095611269936,-0.40060362,-0.14704714,-0.08716754,31.2355943440816,18.4,96.5125,50.1467994689941,9.34860000610352,110.51682,14.3,0.338444741797462,3.66,75.7244
"86","Mozambique",91.7417978692291,24.6524486541748,88.5245426086364,13.4487132416123,63.5189094330985,12.1970048612,0.238906340190939,5.73599451202877,-0.62927986,-0.9064672,-0.76676372,21.9853454146569,39.5,3.6075,79.5883987426758,3.27960004806519,108.10846,66.2,1.03274604214507,27.2,57.167
"87","Myanmar",64.4203806756207,58.8280219459666,67.2552748189902,4.35426578584469,19.4187542108164,19.399464272,0.330886634706302,7.20617173036567,-1.05634478,-1.0976768,-1.20848906,38.6553547906444,8.88,16.315,68.7348007202148,1.02479999065399,107.653066666667,24.15,2.96300607303452,11.38,65.7744
"88","Nepal",99.8964433933109,87.1596896362305,85.2972810456917,23.6260729619147,28.7478200209278,20.00207637,0.272518915978529,4.38703757713946,-0.87224342,-0.70319294,-0.90704444,97.4943716200682,30.28,26.0675,85.4380004882813,1.4231999874115,144.2393,24.7,0.874104741721081,9.02,69.5012
"89","Netherlands",11.912746997433,100,5.52468904662429,19.5511873229708,54.3165624159385,92.191088348,10.1151004305279,1.67100123109483,0.98879188,1.8968274,1.8239176,12.57273963582,37.6,100,79.4900009155274,6.47520008087158,103.404666666667,5.5,0.517665936449332,2.5,81.5287804878049
"90","New Zealand",77.8473138372815,100,30.3725618396397,30.4918760025405,41.5033610573089,87.156833648,7.6092666164877,3.32997667225042,1.5119932,1.9532948,1.8368206,6.28271743138206,31.8,100,79.1355987548828,5.43679990768433,98.460858,4.5,0.684553298943147,2.5,81.508
"91","Niger",0.853054914347335,17.534282989502,78.6050027526657,17.3171138219598,36.063787795058,3.8843930508,0.107687511981273,5.3907795919389,-1.1940924,-0.6458508,-0.6595492,78.5233292335949,14.3,1.815,80.3378005981445,0.30799999833107,71.697926,63,12.2571682253372,12.58,60.5784
"92","Nigeria",18.0754502463391,55.4482194519043,86.9063931242057,11.6107172824131,77.7364208307256,28.754,0.558565876566146,2.9645530027301,-1.9930152,-1.00145678,-1.03920394,63.388165958843,6.04,4.17500000000001,55.1608001708985,5.14060001373291,89.64924,63.1,4.27840001827102,10.18,53.1006
"93","North Macedonia",28.7063649054648,100,22.2064852489574,9.65348847466766,50.0396510705789,70.07076773,3.69718860654103,2.6997881304853,-0.2093858,-0.19208392,0.08706642,31.0203585172729,33.64,64.3875,64.8566009521484,25.8398006439209,92.0843633333333,1.9,1.27787104170973,3.8,75.3926
"94","Norway",97.6892235761004,100,57.5647843606918,5.01160312369317,2.70019959762597,96.363900994,10.3605319845505,1.6314703942942,1.1974124,2.0153684,1.8862372,7.29266464379087,39.6,100,77.8492004394531,4.00880002975464,100.088424,7.35,4.83633435183336,2.5,82.2146341463415
"95","Oman",0,100,0,1.01830794069177,4.61171247885956,73.44620524,15.7459812366191,3.18340349011542,0.6958856,0.43902982,0.19436354,40.8577338031159,1.2,94.98,71.210400390625,3.5916000366211,108.34904,10.65,24.0050979761367,5.76,76.8888
"96","Pakistan",31.1796970201568,71.0381773071289,46.8472688903432,9.7949310512254,47.2116282689913,12.959089352,0.855316806122454,5.00593383520411,-2.4739172,-0.78240694,-0.68800636,59.508320237623,20.64,41.415,54.927799987793,2.99360001087189,86.19252,35.1,1.20912944485928,20.74,66.5542
"97","Panama",59.6835481826662,94.9130633544922,20.439424909241,5.23496572729217,30.3605057842346,50.404103012,2.52524416387759,5.59808600885067,0.25141552,-0.0587656,0.20457478,12.3351662659679,16.54,88.2075,69.7718002319336,3.04800004959106,96.985254,15.25,0.10498725308224,9.8,77.7716
"98","Peru",53.0128851401729,93.8941048666016,25.8280519224243,13.1274500195826,18.588671875,42.888394612,1.98578741914266,3.59306328597637,-0.44226118,-0.51115146,-0.19263722,26.7385002067973,24.3,73.0725,79.5804000854492,3.23880000114441,102.33908,20.5,4.49693690574445,9.46,75.7818
"99","Philippines",25.8048242634444,90.3459438476563,28.4469592187765,3.14139738790108,41.7211657779119,49.850756784,1.02181557558425,6.56749611132764,-1.05408868,-0.36659952,0.0674678,19.4708288416106,28.18,42.9875,63.8582000732422,3.07659997940064,110.747025,25.3,1.29953124290114,13.72,70.6388
"100","Poland",12.2421070672282,100,11.6313945158208,38.0503432174579,47.0117074494965,69.34645401,7.73171704545447,3.28520201726409,0.74394694,0.71419454,0.73629722,21.9369047310184,26.16,100,68.4856002807617,7.57299995422362,100.1638,4.9,0.357523978902827,2.5,77.5512195121951
"101","Portugal",55.528574918705,100,29.2621205586017,12.991499452201,40.1215565218713,67.906656208,4.33779166972186,1.26117161790829,0.90527146,1.114471,1.19644316,8.65072727753016,32.88,100,73.7597991943359,12.4908000946045,107.30082,10.1,0.0835410819301038,2.5,81.0434146341464
"102","Romania",38.5915373159793,100,23.7066354416774,23.4449522440242,59.8889760429597,56.571786694,3.53316038499212,4.51781533540152,0.15034076,0.23929922,-0.10002564,14.9915526209086,14.98,84.885,65.6860000610352,6.3076000213623,88.03986,4.15,0.743106017004681,2.5,75.1209756097561
"103","Russian Federation",16.5328921909628,100,3.49038647029671,7.61371280552978,13.2810090923967,71.53791463,12.1255421242435,0.430348868284931,-0.8658158,-0.77499062,-0.18898542,16.7553076439363,13.86,98.06,73.7487976074219,5.3920000076294,99.78674,4.95,6.24724570610492,2.5,71.2552195121951
"104","Rwanda",45.6090916918179,24.254,87.770308844675,9.11462524700199,73.727198037533,15.873526524,0.0750217226571198,6.64905001393866,-0.08537652,0.03661644,0.06049474,43.0583162951927,63.3,0.547500000000001,84.6307998657227,1.08220000267029,140.65562,43.05,5.71521447787465,34.94,67.3648
"105","Samoa",33.5398667012378,98.3152914428711,39.6378956432179,0.23540725303621,12.3674911660777,24.98593584,1.03421992369632,2.15763630857638,1.13911218,0.74585666,0.42912006,12.2524406027959,7.26,31.485,33.7187995910645,8.61240005493164,107.507425,12.2,0,2.76,72.7142
"106","Sao Tome and Principe",9.75151740103878,68.3383624267578,41.4201536551263,0.244425442044338,50.7291674613953,26.23224584,0.586296602816555,4.64133802061057,0.17568622,-0.73250042,-0.74667954,28.2318670038605,18.2,18.275,61.7554000854492,13.6253997802734,105.85074,34.3,0,8.38,69.3454
"107","Saudi Arabia",0.000322789336927161,100,0.00611992081510807,4.28465920028467,80.723814029581,70.365833814,18.7220334482746,2.27745154219524,-0.48591178,0.1687674,0.19597124,85.8165887168005,19.9,95.99,57.1030006408691,5.68400001525879,118.46035,10.7,10.1315366145456,5.92,74.6442
"108","Senegal",10.4176142246443,60.94,43.2208814935466,14.5335118652793,46.0603542305095,25.892953608,0.617954023240012,5.84835258008423,-0.1277139,-0.14346224,-0.41240516,38.915327162932,42.64,31.6975,48.0484001159668,7.18999986648559,85.027386,45.95,1.13081911985466,12.64,66.7028
"109","Serbia",28.6511221789052,99.9321595864965,21.6104816617557,6.38137874460709,39.7498852432987,63.646029388,5.77381630499291,1.69381770901437,0.11797738,-0.18889924,0.07860296,26.0768432332566,33.92,74.4375,63.694800567627,17.6063997268677,100.85076,2.5,0.483336557858234,5.86,75.5170731707317
"110","Sierra Leone",63.4807646681263,18.8036539459228,75.3132067084982,3.29711686985855,54.7092335215563,7.4349809934,0.180093743770266,2.98808532284865,-0.10227422,-0.83984928,-1.230457,20.3264751907961,12.34,0.862499999999999,59.0158004760742,4.60159997940064,119.257075,59.85,12.4893242496572,23.52,52.8766
"111","Slovak Republic",22.6347888894772,100,12.1101006590895,37.4569645332131,39.2939188744591,79.51976496,5.88719244368009,2.94592116224523,0.92714582,0.53929082,0.84222846,18.26777879334,19.22,96.725,71.0526000976562,11.3371999740601,99.086572,4.75,0.103486590099095,3.64,76.8239024390244
"112","Slovenia",33.4113939183037,100,21.7278384296827,55.0826407650498,30.5223329507517,74.349646124,6.54161911868034,2.41440611448934,0.93729578,1.01661026,1.05787974,16.6537897082061,35.58,95.91,71.8169998168945,8.65920009613037,99.968762,4.85,0.0130316507446508,2.5,80.9053658536586
"113","Solomon Islands",1.53006305246758,54.2741021728516,63.2437617936583,0.155301250907095,3.85852090032154,9.985119262,0.348273175500349,2.96022514689097,0.43047114,-0.40867702,-0.9812807,12.2269584676256,2,8.2925,72.354801940918,1.97059996128082,113.6058,22.1,19.921670542473,11.16,72.1478
"114","South Africa",1.38573402808082,85.1,16.6118991389515,11.6228289345411,79.830020855831,51.517302038,8.83282629909645,1.4679050921238,-0.16289992,0.10685928,0.31889238,25.9614133960988,41.92,82.9375,58.047200012207,25.7002002716064,102.9991,39.7,2.96841728727176,5.6,62.4814
"115","Spain",38.2129080192784,100,16.8519330787157,15.084821223654,53.0859859479083,78.335635148,5.0591114199602,1.89414889024107,0.23785174,0.9724168,1.127742,10.133667943592,39,100,74.3248001098633,21.8902000427246,105.72686,5.15,0.0266419448783114,2.5,83.1595121951219
"116","Sri Lanka",49.1848024199765,93.9338583374024,56.7777755019309,3.37872050404119,43.6931908786477,22.06266958,0.818854195716668,4.25411405323993,-0.18350502,-0.048728,-0.06122606,21.2566820800249,5.62,25.1475,58.0308006286621,4.41199998855591,101.1543,7.55,0.0797347323954741,9.9,76.3134
"117","St. Vincent and the Grenadines",16.5077646210882,98.9937240600586,5.87182938483091,0.46621234899975,25.6410256410256,30.145155944,1.92216635253767,1.44477645733556,0.91847384,0.57100778,0.30784634,23.1086703339896,13,95.9325,74.0294006347656,19.8746002197266,110.63758,13.7,0,5.68,72.1074
"118","Suriname",60.7761637842451,95.1580032348633,25.4209306314292,8.48314332865641,0.553525631244366,42.91780035,3.5515779600569,-0.819252262178575,0.1872296,-0.13668196,-0.29837038,26.1754874192215,20.02,89.0075,56.9224006652832,7.12959995269776,113.61508,13.5,20.6505393143849,8.24,71.241
"119","Sweden",57.7113099866352,100,50.5888022509064,13.9161148884344,7.45849318021782,92.614963012,4.57480148137368,2.61710073214387,1.02700588,1.9915784,1.8281442,6.40235769289991,44.04,100,81.8755996704101,7.4289999961853,123.12936,5.5,0.123734852442581,2.5,82.2058536585366
"120","Switzerland",59.8024249904111,100,23.9008835259398,9.65785031999527,38.4760597189356,88.007978202,4.64219943491092,1.77050853013733,1.331628,1.9240508,2.0000818,11.0040294859318,31.3,100,83.3139999389649,4.81780014038086,104.21858,4.4,0.00368813761598488,2.5,83.219512195122
"121","Tanzania",35.3168882593046,26.4174402618408,86.3371505391727,30.9068910856336,44.7617972454279,13.88,0.230982609899661,6.66549451070846,-0.43989424,-0.41245524,-0.63147202,28.7988015613406,36.2,2.06,84.8300003051758,2.24240000247955,87.20507,56.5,2.24587209348143,31.48,63.024
"122","Thailand",8.44364787184961,99.89392578125,23.3008012091879,12.50975142091,43.2774178394566,40.70860434,4.51204595402849,2.83725311953056,-0.99167712,-0.08414616,0.33252366,28.0797425857303,7.78,74.03,75.5128005981445,0.596400004625321,100.012436,15.95,2.07925767502805,7.94,76.0604
"123","Timor-Leste",0,69.1488345594632,19.3959350725594,4.42252669016411,25.5548083389375,20.847796264,0.390623380946145,-4.96301262295991,-0.16383402,-1.1554528,-1.09360958,20.4626044045197,37.26,6.275,40.3293998718262,3.17980003356934,125.79832,46.3,41.6123185021458,25.84,68.4702
"124","Togo",81.0786562115199,45.4676710510254,71.9419050476797,21.7912128218904,70.2334988049274,8.198044994,0.374792869289573,5.42871278737294,-0.33288336,-0.7954619,-1.1841562,33.928296635573,17.16,6.025,79.1213989257812,1.72040002346039,124.32744,52.4,16.201477440451,17.12,59.8752
"125","Tunisia",2.74396520039938,99.9,12.9150647711226,5.2086044626163,64.6273171987642,50.050161014,2.56598267226058,2.02573356851438,-0.9817316,-0.05742674,-0.1142363,36.5513874625245,30.38,98.9675,51.4552001953125,15.420599937439,113.96968,7.85,2.5994268282944,4.38,75.9266
"126","Uganda",93.5257213906257,20.3,90.0100815313536,16.0640166134119,71.8880909634949,19.163512168,0.13904549296754,4.5050194122784,-0.77140752,-0.33170146,-0.54614046,49.2079027352394,34.56,0.772500000000004,72.006999206543,1.83159999847412,105.350675,55.1,13.1118055998272,37.34,61.285
"127","Ukraine",5.92322512558732,100,3.71093251369665,3.87227761477345,71.6643863963942,49.592845518,5.49869445610434,-2.28905485940974,-1.7004878,-0.77733198,-0.52331238,20.8387424217488,11.5,95.41,66.3660003662109,8.88800029754639,100.08137,3.9,1.24455579627774,2.96,71.3585853658537
"128","United Arab Emirates",0.194950194820354,100,0.13151675097978,12.1397811478283,5.45092920825972,90.863985972,20.749421243702,3.65911724915767,0.72309118,0.71177388,1.3836652,40.2732358935987,20.5,98.5675,84.4269989013672,2.05760004520416,108.844178,6.55,5.13044322609554,3.32,77.28
"129","United Kingdom",19.6971280812316,100,7.37422899307937,25.543649207542,71.270801148576,92.570040126,6.82164242461037,2.19104019767298,0.40852392,1.7557346,1.576485,10.8303382737551,27.22,100,76.8311996459961,5.61680011749268,102.75652,7.85,0.436499322419871,2.5,81.1156097560976
"130","United States",12.9401131411804,100,8.72816879809312,26.3271416598005,44.4232414030404,78.352947312,16.4131570163092,2.19183801451304,0.52208498,1.6053214,1.4973118,7.96706470051769,19.08,100,71.8289993286133,5.60940008163452,100.522604,5.3,0.215947638350614,2.5,78.670243902439
"131","Uruguay",86.7124593958827,99.7356746,54.7198843047621,2.31004323464901,82.5788464577262,63.680089932,2.1113355738247,2.50564159515505,0.98531436,0.64068738,0.48699102,9.70284010199378,16.18,97.8725,75.9246002197266,7.24199991226196,110.44854,7.4,1.10624949266829,2.5,77.3734
"132","Uzbekistan",21.1117122862484,99.9798934936523,2.9137300910844,3.3751363477692,62.9290079924777,40.839277546,3.4190825895947,6.64197224163565,-0.34653194,-1.1364492,-0.66911306,29.2739619720328,18.4,91.515,68.4905990600586,5.04640007019043,100.254016,10.65,9.3796429226838,6.5,70.9136
"133","Vanuatu",17.2138758514501,48.7797110595703,36.9424086304175,0.0907378349077605,15.3404429860541,20.434238484,0.499004233337516,2.40006258177645,0.70018086,0.28365336,-0.66205296,12.0150881141732,0,12.6325,71.2494003295898,5.7007999420166,113.80955,18.85,0,6.88,69.8702
"134","Venezuela, RB",66.5974235087328,99.7432708740234,13.1924622634612,36.9025474134234,24.4884076866391,61.58,6.17000823132442,-1.27564621921593,-1.02225702,-2.0532208,-1.2600066,18.322512882918,17.52,96.7425,67.2520004272461,7.23839998245239,100.195556,11.4,1.34320052498681,13.76,72.583
"135","Vietnam",40.4584887418081,99.8145681762695,36.4751977340224,2.92947717807781,38.1775081471019,47.128,1.72110080285193,6.22157674894793,0.16739366,-0.21381544,-0.05073642,32.8132810370724,25.28,62.1875,82.3425994873047,1.62079999446869,109.79664,11.75,1.7175862755818,10.08,75.117
"136","Yemen, Rep.",0,74.2470364379883,1.39418486376064,0.605803378071088,44.597230903271,23.58659452,0.946447749997396,-6.32148244798118,-2.6953332,-1.4093134,-1.6017668,51.2362030479187,0.12,63.9675,38.8408004760742,13.5392000198364,95.90529,28.05,3.15134107024851,34.08,66.068
"137","Zambia",98.0046630738064,32.5211640930176,88.165232738728,37.9595306478216,32.0302936547438,21.75183159,0.278745284499808,3.96708610341259,0.19941328,-0.27229792,-0.56625218,28.1549265643284,14.2,16.24,75.9658004760742,7.50640001296997,101.16574,61.1,8.15960113319429,45.66,61.5642
"138","Zimbabwe",54.0896987588696,36.9316520690918,80.8027312940535,27.21456379241,41.8766963939511,20.956606958,0.879642169846142,2.32123987834426,-0.67837574,-1.4144668,-1.1985578,22.3258728115891,31.72,29.48,84.0503997802734,5.35220003128052,109.8928,55.55,2.91622855280228,48.54,59.1894
